"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,0,54673,1,6,"__amd_rocclr_copyBuffer",1,7389219117098,7389219127498,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,0,54673,2,6,"__amd_rocclr_copyBuffer",2,7389219176298,7389219187298,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,0,54673,3,23,"void q4rdna_kernel::gemv_split_k<false, false, 2>(unsigned char const*, unsigned char const*, float const*, float const*, float*, int)",3,7389220737692,7389220801693,1024,0,32,0,128,256,1,1,8192,1,1
